time_stamp,air_temperature,humidity,co2,ec,pH,water_temperature
1573628225,85,69.9,1083,1971,5.93,77.3
1573628285,85,70.6,1084,1971,5.93,77.4
1573628345,85.1,70.7,1079,1971,5.93,77.3
1573628405,85,69.5,1073,1970,5.93,77.3
1573628465,84.6,69.6,1068,1970,5.93,77.4
1573628525,84.4,71,1063,1969,5.93,77.3
1573628585,84.5,71.8,1036,1970,5.94,77.4
1573628645,84.7,71.9,1042,1969,5.94,77.3
1573628705,84.9,71.6,1024,1969,5.94,77.4
1573628765,85.1,71.1,1021,1968,5.94,77.3
1573628825,85.2,70.9,1018,1968,5.94,77.4
1573628885,85,70.7,1013,1968,5.94,77.3
1573628945,84.9,70.7,1015,1968,5.93,77.4
1573629005,84.7,70.7,1015,1969,5.93,77.3
1573629065,84.9,70.5,1019,1967,5.93,77.4
1573629125,85.1,70.3,1029,1968,5.93,77.4
1573629185,85.1,70,1038,1968,5.93,77.3
1573629245,85,70.1,1044,1967,5.93,77.4
1573629305,84.9,70.1,1052,1968,5.94,77.3
1573629365,84.8,70.1,1067,1967,5.93,77.4
1573629425,84.9,70,1084,1967,5.94,77.3
1573629485,85,69.8,1083,1967,5.94,77.4
1573629545,85.1,70.3,1090,1965,5.93,77.4
1573629605,84.9,71,1103,1965,5.93,77.3
1573629665,84.7,69.6,1119,1965,5.93,77.4
1573629725,84.4,70.4,1128,1965,5.93,77.3
1573629785,84.4,71.2,1129,1965,5.93,77.4
1573629845,84.6,71.2,1123,1965,5.93,77.4
1573629905,84.8,70.7,1093,1965,5.93,77.3
1573629965,85,70.6,1084,1965,5.93,77.4
1573630025,85.1,70.4,1076,1965,5.93,77.3
1573630085,85.1,70,1062,1964,5.93,77.4
1573630145,85,70,1047,1964,5.93,77.3
1573630205,84.9,70,1027,1964,5.94,77.4
1573630265,84.8,70,1018,1963,5.94,77.3
1573630325,85,69.9,999,1964,5.94,77.4
1573630385,85,70.7,997,1963,5.94,77.4
1573630445,85,71,985,1963,5.95,77.4
1573630505,85.1,70.6,972,1962,5.95,77.4
1573630565,85.1,70.3,964,1963,5.95,77.3
1573630625,85,70.2,967,1962,5.94,77.4
1573630685,84.9,70.1,971,1962,5.95,77.3
1573630745,84.9,70,977,1962,5.94,77.3
1573630805,84.9,69.9,991,1962,5.95,77.4
1573630865,84.9,70.7,999,1961,5.94,77.3
1573630925,84.9,71.5,1008,1962,5.95,77.4
1573630985,85.1,71.2,1012,1961,5.95,77.3
1573631045,85.2,70.8,1017,1961,5.95,77.3
1573631105,85.1,70.5,1021,1961,5.94,77.3
1573631165,84.9,70.4,1020,1961,5.95,77.3
1573631225,84.9,70.3,1023,1960,5.95,77.4
1573631285,84.9,70.3,1027,1960,5.95,77.4
1573631345,85.1,70.2,1029,1960,5.95,77.3
1573631405,85.2,70.1,1029,1960,5.95,77.4
1573631465,85.1,69.8,1045,1960,5.95,77.4
1573631525,84.8,70.8,1053,1960,5.95,77.3
1573631585,84.7,70.9,1071,1959,5.95,77.4
1573631645,84.7,70.9,1096,1960,5.95,77.3
1573631705,84.9,70.5,1104,1959,5.95,77.3
1573631765,85.1,70.3,1117,1959,5.94,77.4
1573631825,85.1,68.2,1128,1959,5.94,77.3
1573631885,84.3,66.7,1132,1957,5.94,77.4
1573631945,83.7,67.8,1124,1959,5.94,77.3
1573632005,83.4,69.7,1120,1959,5.94,77.4
1573632066,83.4,70.7,1079,1959,5.94,77.3
1573632125,83.5,70.3,1021,1957,5.94,77.4
1573632185,83.8,69.5,978,1957,5.95,77.3
1573632245,83.8,69.6,938,1956,5.95,77.4
1573632305,83.7,70.2,922,1956,5.95,77.3
1573632365,83.7,70.5,912,1955,5.94,77.3
1573632425,83.9,69.9,896,1955,5.95,77.2
1573632485,84,70.1,890,1956,5.94,77.1
1573632545,84.1,71.2,891,1955,5.95,77.2
1573632605,84.4,71.3,897,1955,5.94,77.1
1573632665,84.6,71.2,915,1955,5.95,77.2
1573632725,84.8,70.9,924,1955,5.95,77.1
1573632785,85,70.4,930,1955,5.95,77.2
1573632845,85.1,70.2,936,1954,5.95,77.2
1573632905,85.1,70.2,952,1954,5.94,77.1
1573632965,85,70.1,963,1954,5.95,77.1
1573633025,84.9,70,979,1954,5.94,77.1
1573633085,84.8,70.1,986,1954,5.95,77.2
1573633145,84.8,70.1,988,1954,5.95,77.1
1573633205,85,70.2,991,1954,5.95,77.1
1573633265,85.1,70,996,1953,5.95,77.2
1573633325,85.1,70.1,1000,1954,5.95,77.1
1573633385,84.9,70.9,1004,1954,5.95,77.2
1573633445,84.8,71,1006,1954,5.95,77.1
1573633506,84.9,70.5,1013,1953,5.95,77.2
1573633565,85.1,70.3,1019,1953,5.95,77.1
1573633625,85.1,70.1,1027,1953,5.95,77.1
1573633685,85.1,70,1031,1953,5.95,77.1
1573633745,84.9,69.9,1047,1952,5.95,77.1
1573633805,84.7,70.4,1063,1952,5.95,77.2
1573633865,84.6,71.4,1073,1952,5.95,77.1
1573633925,84.7,71.4,1085,1952,5.95,77.2
1573633985,84.9,71,1107,1950,5.95,77.1
1573634045,85.1,70.7,1118,1950,5.95,77.1
1573634105,85.1,68.2,1141,1950,5.95,77.1
1573634165,84.3,66.7,1147,1949,5.95,77.2
1573634225,83.6,68.2,1144,1950,5.95,77.1
1573634285,83.5,69.8,1119,1954,5.95,77.2
1573634345,83.4,70.8,1084,1960,5.95,77.1
1573634405,83.7,71.1,1043,1964,5.95,77.2
1573634465,84,70.7,985,1971,5.95,77.1
1573634525,84.3,70.3,949,1976,5.95,77.2
1573634585,84.6,70,928,1978,5.95,77.1
1573634645,84.7,70,910,1977,5.95,77.2
1573634705,84.7,70.8,897,1977,5.95,77.2
1573634765,84.9,70.7,894,1975,5.95,77.1
1573634825,85,70.4,892,1981,5.95,77.2
1573634885,85.1,70.1,891,1985,5.95,77.1
1573634945,85.1,69.9,893,1990,5.95,77.1
1573635005,84.9,70.3,911,1997,5.94,77.2
1573635065,84.7,71.3,919,2001,5.95,77.2
1573635125,84.7,71.4,935,2003,5.95,77.2
1573635185,84.9,70.9,954,2001,5.95,77.2
1573635245,85.1,70.6,990,2003,5.95,77.2
1573635305,85.2,70.2,1005,2003,5.95,77.1
1573635365,85.1,70.1,1021,2001,5.95,77.2
1573635425,84.9,70,1028,2001,5.95,77.1
1573635485,84.8,70.2,1044,2003,5.95,77.2
1573635545,84.7,70.9,1059,2001,5.94,77.1
1573635605,84.9,70.8,1063,1999,5.95,77.2
1573635665,85,70.6,1066,2000,5.94,77.1
1573635725,85.2,70.2,1070,2000,5.95,77.2
1573635785,85.1,69.9,1071,2000,5.94,77.1
1573635845,84.9,70.4,1080,2000,5.95,77.2
1573635905,84.7,71.2,1081,1999,5.95,77.1
1573635965,84.7,71.1,1071,1999,5.95,77.2
1573636025,85,70.5,1059,1999,5.95,77.1
1573636085,85.1,69.1,1053,1999,5.95,77.2
1573636145,85,69,1042,1997,5.95,77.1
1573636205,84.5,69.5,1042,1998,5.95,77.2
1573636265,84.1,70.3,1037,1997,5.95,77.1
1573636325,83.9,70.5,1034,1997,5.95,77.2
1573636385,84,69.7,1039,1997,5.95,77.1
1573636445,84.1,69.7,1056,1997,5.95,77.2
1573636505,84.1,70.2,1069,1997,5.95,77.1
1573636565,84.1,70.1,1072,1996,5.95,77.1
1573636625,84.3,69.6,1080,1996,5.95,77.2
1573636685,84.2,69.7,1069,1996,5.95,77.1
1573636745,84.1,70.2,1080,1994,5.95,77.1
1573636805,84,70.4,1083,1996,5.95,77.2
1573636865,84.2,69.6,1076,1994,5.96,77.2
1573636925,84.3,69.5,1081,1994,5.95,77.2
1573636985,84.3,70.5,1083,1994,5.95,77.1
1573637045,84.4,71.3,1086,1993,5.95,77.2
1573637105,84.6,71.5,1095,1994,5.95,77.1
1573637165,84.9,71,1093,1994,5.95,77.2
1573637225,85.1,70.6,1100,1994,5.95,77.1
1573637285,85.2,70.2,1105,1992,5.95,77.2
1573637345,84.9,67.8,1109,1993,5.95,77.1
1573637405,84.4,68.7,1103,1993,5.95,77.2
1573637465,84.3,70.2,1085,1992,5.95,77.1
1573637525,84.2,71.4,1067,1992,5.95,77.2
1573637585,84.4,71.2,1045,1992,5.95,77.1
1573637645,84.7,70.9,1025,1992,5.95,77.2
1573637705,85,70.4,1006,1992,5.96,77.1
1573637765,85.1,70.3,991,1993,5.95,77.2
1573637825,85.1,69.9,975,1991,5.95,77.2
1573637885,84.9,70.7,967,1991,5.95,77.1
1573637945,84.7,71.4,967,1991,5.95,77.2
1573638005,84.9,71.4,966,1992,5.95,77.2
1573638065,85,71,972,1991,5.95,77.1
1573638125,85.2,70.6,969,1991,5.95,77.2
1573638185,85.2,70.4,974,1990,5.95,77.1
1573638245,85,70.1,979,1990,5.95,77.1
1573638305,84.9,69.9,995,1990,5.96,77.2
1573638365,84.7,70.7,1012,1990,5.95,77.1
1573638425,84.7,70.8,1030,1989,5.95,77.2
1573638485,84.9,70.7,1030,1989,5.95,77.1
1573638545,85.1,70.6,1036,1990,5.95,77.2
1573638605,85.2,70.2,1050,1990,5.95,77.1
1573638665,85.1,70,1060,1989,5.95,77.2
1573638725,85,70,1065,1989,5.95,77.1
1573638786,84.7,70.8,1066,1988,5.95,77.1
1573638845,84.6,70.9,1063,1989,5.96,77.2
1573638905,84.8,70.7,1057,1989,5.95,77.1
1573638965,85,70.5,1056,1988,5.96,77.1
1573639025,85.1,70.2,1055,1988,5.96,77.2
1573639085,85.2,69.9,1048,1988,5.95,77.1
1573639145,85,70.4,1043,1988,5.96,77.1
1573639205,84.7,71.1,1038,1986,5.96,77.1
1573639205,84.7,71.1,1038,1986,5.96,77.1
1573639266,84.8,70.6,1041,1986,5.96,77.2
1573639266,84.8,70.6,1041,1986,5.96,77.2
1573639325,85,70.4,1047,1985,5.96,77.1
1573639325,85,70.4,1047,1985,5.96,77.1
1573639385,85.1,70.1,1053,1985,5.96,77.2
1573639385,85.1,70.1,1053,1985,5.96,77.2
1573639445,85.2,70,1064,1985,5.96,77.1
1573639445,85.2,70,1064,1985,5.96,77.1
1573639505,85,70,1075,1986,5.96,77.1
1573639505,85,70,1075,1986,5.96,77.1
1573639565,84.8,70.1,1082,1985,5.95,77.1
1573639565,84.8,70.1,1082,1985,5.95,77.1
1573639625,84.7,70.9,1084,1985,5.96,77.2
1573639625,84.7,70.9,1084,1985,5.96,77.2
1573639685,84.7,70.9,1091,1985,5.96,77.1
1573639685,84.7,70.9,1091,1985,5.96,77.1
1573639745,84.9,70.6,1089,1985,5.96,77.2
1573639745,84.9,70.6,1089,1985,5.96,77.2
1573639805,85.1,70.2,1075,1984,5.96,77.1
1573639805,85.1,70.2,1075,1984,5.96,77.1
1573639865,85.1,70.1,1068,1984,5.96,77.2
1573639865,85.1,70.1,1068,1984,5.96,77.2
1573639925,85,70,1056,1984,5.96,77.1
1573639925,85,70,1056,1984,5.96,77.1
1573639985,84.9,70.1,1059,1984,5.96,77.1
1573639985,84.9,70.1,1059,1984,5.96,77.1
1573640045,84.6,71.3,1058,1984,5.96,77.2
1573640045,84.6,71.3,1058,1984,5.96,77.2
1573640105,84.7,71.7,1058,1984,5.96,77.1
1573640105,84.7,71.7,1058,1984,5.96,77.1
1573640165,84.9,71.3,1057,1984,5.96,77.2
1573640165,84.9,71.3,1057,1984,5.96,77.2
1573640225,85.1,70.7,1051,1984,5.96,77.1
1573640225,85.1,70.7,1051,1984,5.96,77.1
1573640285,85.2,70.4,1043,1983,5.96,77.1
1573640285,85.2,70.4,1043,1983,5.96,77.1
1573640345,85.1,70.3,1047,1982,5.96,77.1
1573640345,85.1,70.3,1047,1982,5.96,77.1
1573640405,84.9,70.2,1052,1982,5.96,77.2
1573640405,84.9,70.2,1052,1982,5.96,77.2
1573640465,84.9,70,1059,1982,5.96,77.2
1573640465,84.9,70,1059,1982,5.96,77.2
1573640525,84.9,69.9,1059,1982,5.97,77.1
1573640525,84.9,69.9,1059,1982,5.97,77.1
1573640585,85,69.7,1065,1981,5.98,77.2
1573640585,85,69.7,1065,1981,5.98,77.2
1573640645,84.7,69.9,1064,1979,5.97,77.1
1573640645,84.7,69.9,1064,1979,5.97,77.1
1573640705,84.5,70,1069,1979,5.97,77.2
1573640705,84.5,70,1069,1979,5.97,77.2
1573640765,84.4,70.7,1069,1981,5.97,77.1
1573640765,84.4,70.7,1069,1981,5.97,77.1
1573640825,84.4,70.1,1072,1979,5.97,77.2
1573640825,84.4,70.1,1072,1979,5.97,77.2
1573640885,84.6,69.3,1068,1979,5.97,77.1
1573640885,84.6,69.3,1068,1979,5.97,77.1
1573640945,84.5,69.5,1060,1978,5.98,77.2
1573640945,84.5,69.5,1060,1978,5.98,77.2
1573641005,84.4,70,1053,1979,5.98,77.1
1573641065,84.3,70.4,1053,1978,5.98,77.1
1573641125,84.5,70.3,1057,1978,5.98,77.1
1573641185,84.8,70.4,1070,1978,5.98,77.2
1573641245,85,70.6,1078,1977,5.98,77.1
1573641305,85.2,70.3,1091,1978,5.97,77.2
1573641365,85.2,70.2,1102,1977,5.97,77.1
1573641425,85,70,1110,1977,5.98,77.2
1573641485,84.8,70.1,1115,1977,5.97,77.2
1573641545,84.8,70,1108,1976,5.98,77.2
1573641605,85,70,1096,1976,5.98,77.1
1573641666,85.1,70,1090,1976,5.98,77.2
1573641725,85,70.8,1085,1977,5.98,77.2
1573641785,84.8,71,1074,1976,5.98,77.1
1573641845,84.9,70.8,1068,1975,5.98,77.2
1573641905,85.1,70.6,1064,1975,5.98,77.1
1573641965,85.2,70.3,1064,1976,5.98,77.2
1573642025,85.2,71.3,1063,1974,5.98,77.1
1573642085,85.2,72.9,1059,1975,5.98,77.2
1573642145,85.3,74.2,1059,1974,5.98,77.2
1573642205,85.3,74.5,1059,1974,5.98,77.1
1573642265,85.3,74.1,1057,1972,5.98,77.3
1573642325,85.2,73.7,1058,1974,5.98,77.4
1573642385,85,71.9,1062,1974,5.98,77.3
1573642445,84.7,70.2,1065,1972,5.98,77.4
1573642505,84.6,70.1,1067,1972,5.98,77.4
1573642565,84.8,70.3,1071,1972,5.98,77.3
1573642625,85,70.6,1074,1974,5.98,77.4
1573642685,85.1,70.8,1072,1972,5.98,77.4
1573642745,85.1,70.6,1079,1972,5.98,77.3
1573642806,85.1,70.5,1089,1971,5.98,77.4
1573642865,85,70.3,1098,1971,5.98,77.3
1573642925,84.8,70.4,1111,1971,5.98,77.4
1573642985,84.8,70.3,1126,1971,5.98,77.4
1573643045,85,70.1,1133,1970,5.98,77.3
1573643105,85.1,69.7,1147,1970,5.98,77.4
1573643165,84.6,67.6,1159,1970,5.98,77.3
1573643225,83.8,67.4,1157,1970,5.98,77.4
1573643285,83.4,69.2,1127,1970,5.98,77.3
1573643345,83.4,70.4,1112,1970,5.98,77.4
1573643405,83.5,71.2,1080,1969,5.98,77.3
1573643465,83.8,71,1026,1970,5.98,77.3
1573643525,84.1,70.7,988,1970,5.98,77.3
1573643585,84.3,70.6,976,1969,5.99,77.3
1573643645,84.5,70.4,961,1969,5.98,77.4
1573643705,84.7,70.1,950,1969,5.99,77.4
1573643765,85,69.8,945,1969,5.99,77.3
1573643825,85,70.5,934,1968,5.99,77.3
1573643885,85,70.9,931,1968,5.99,77.3
1573643945,85.2,70.6,940,1968,5.99,77.4
1573644005,85.2,70.4,957,1968,5.99,77.3
1573644065,85.1,70.1,965,1968,5.99,77.4
1573644125,85,70,988,1967,5.99,77.3
1573644185,84.7,70.9,1021,1967,5.99,77.4
1573644245,84.6,71.6,1055,1968,5.99,77.3
1573644305,84.8,71.3,1077,1967,5.99,77.4
1573644365,85,70.8,1091,1968,5.99,77.3
1573644425,85.1,70.4,1106,1967,5.99,77.4
1573644485,84.9,68.4,1105,1967,5.99,77.3
1573644545,84.1,66.9,1107,1965,5.99,77.4
1573644605,83.6,68.7,1100,1965,5.99,77.3
1573644665,83.5,70.1,1080,1965,5.99,77.3
1573644725,83.6,71.1,1042,1965,5.99,77.2
1573644785,83.9,71.1,1013,1967,5.99,77.2
1573644845,84.2,70.6,959,1965,5.99,77.1
1573644905,84.4,70.3,931,1965,5.99,77.2
1573644965,84.6,70.2,907,1964,5.99,77.1
1573645025,84.9,69.8,893,1964,5.99,77.2
1573645085,85,70.2,874,1964,5.99,77.1
1573645145,85,70.9,870,1964,5.99,77.2
1573645206,85.2,70.7,871,1964,6,77.1
1573645265,85.2,70.3,878,1964,5.99,77.2
1573645325,85.1,70,889,1964,6,77.1
1573645385,84.9,70,907,1963,6,77.2
1573645445,84.8,70,930,1963,6,77.2
1573645506,84.9,70,982,1963,6,77.1
1573645565,85,69.8,1016,1962,6,77.2
1573645625,85.1,70.5,1029,1963,6,77.1
1573645685,85,70.8,1053,1962,5.99,77.1
1573645745,84.9,70.5,1045,1963,6,77.2
1573645805,84.9,70.4,1046,1961,6,77.2
1573645865,85,70.3,1043,1962,6,77.2
1573645925,85.2,70,1036,1962,6,77.1
1573645985,85.1,70.2,1024,1960,5.99,77.2
1573646045,84.9,70.8,1016,1962,6,77.1
1573646105,84.7,70.8,1025,1961,5.99,77.1
1573646165,84.6,69.5,1023,1960,6,77.2
1573646225,84.5,69.6,1030,1959,5.99,77.2
1573646285,84.3,69.9,1048,1960,6,77.2
1573646345,84.2,70.6,1058,1957,5.99,77.2
1573646405,84.3,70.1,1062,1959,6,77.2
1573646465,84.5,70.1,1063,1957,6,77.1
1573646525,84.7,70.3,1061,1957,6,77.2
1573646585,84.9,70.5,1056,1957,6,77.1
1573646645,84.8,70.4,1043,1957,6,77.1
1573646705,84.7,70.3,1038,1957,6,77.2
1573646765,84.5,70.3,1038,1957,5.99,77.2
1573646825,84.3,70.3,1026,1956,6,77.2
1573646885,84.1,70.2,1031,1956,6,77.2
1573646945,83.9,70.3,1031,1957,5.99,77.1
1573647005,83.7,70.4,1035,1956,6,77.2
1573647065,83.6,70.4,1041,1956,5.99,77.1
1573647125,83.4,70.4,1041,1956,6,77.2
1573647185,83.2,70.5,1040,1955,6,77.1
1573647245,83,70.6,1042,1955,6,77.2
1573647305,82.8,70.5,1045,1955,6,77.2
1573647365,82.7,70.4,1047,1955,6,77.2
1573647425,82.5,70.4,1050,1954,6.01,77.1
1573647485,82.4,70.5,1052,1955,6.01,77.1
1573647545,82.2,70.5,1053,1955,6.01,77
1573647605,82.1,70.6,1054,1954,6.01,77
1573647665,82,70.5,1057,1954,6.01,77
1573647725,81.8,70.6,1060,1954,6.01,77
1573647785,81.7,70.6,1065,1954,6.01,77
1573647845,81.5,70.7,1066,1954,6.01,77
1573647905,81.4,70.9,1077,1954,6.01,77
1573647965,81.3,70.9,1083,1954,6.01,76.9
1573648025,81.2,70.6,1060,1954,6.01,76.8
1573648085,81.1,70.7,1065,1954,6.01,76.8
1573648145,80.9,70.8,1081,1953,6.01,76.8
1573648205,80.8,70.6,1087,1953,6.01,76.8
1573648265,80.8,70.7,1089,1953,6.01,76.8
1573648325,80.6,70.7,1092,1953,6.01,76.7
1573648385,80.5,70.9,1095,1953,6.01,76.6
1573648445,80.4,70.9,172,1953,6.01,76.6
1573648505,80.2,70.9,1092,1953,6.01,76.6
1573648565,80.2,71.2,1100,1953,6.01,76.6
1573648625,80,71.1,1096,1953,6.01,76.6
1573648685,80,71,1098,1953,6.01,76.4
1573648745,79.9,71.5,1096,1953,6.01,76.4
1573648805,79.8,71.3,1096,1953,6.01,76.4
1573648866,79.7,71.2,1092,1952,6.01,76.4
1573648925,79.7,71.5,1096,1952,6.02,76.3
1573648985,79.6,71.3,1102,1952,6.02,76.2
1573649045,79.4,68.9,1104,1952,6.02,76.2
1573649105,78.8,67.9,1097,1952,6.02,76.2
1573649165,78,67.2,1085,1952,6.02,76.2
1573649225,77.4,68.7,1078,1952,6.02,76.1
1573649285,77.2,70.9,1010,1953,6.02,76.1
1573649345,77.2,71.9,982,1952,6.02,76.1
1573649405,77.3,72.1,939,1953,6.02,75.9
1573649465,77.4,72.1,905,1954,6.02,75.8
1573649525,77.5,72.4,871,1953,6.02,75.9
1573649585,77.5,72.4,857,1953,6.02,75.8
1573649645,77.5,72.6,857,1953,6.02,75.7
1573649705,77.5,73,855,1953,6.02,75.7
1573649765,77.6,73.2,859,1953,6.02,75.7
1573649825,77.6,73.3,825,1953,6.02,75.5
1573649885,77.6,73.4,866,1952,6.03,75.5
1573649945,77.6,73.6,869,1953,6.03,75.5
1573650005,77.6,73.9,872,1954,6.03,75.5
1573650065,77.7,74.2,878,1952,6.03,75.3
1573650125,77.7,74.2,883,1953,6.03,75.3
1573650185,77.8,74.4,884,1953,6.03,75.3
1573650245,77.8,74.4,885,1954,6.03,75.3
1573650305,77.8,74.3,892,1953,6.03,75.3
1573650365,77.8,74.4,897,1953,6.03,75.3
1573650425,77.8,74.6,905,1953,6.03,75.3
1573650485,77.8,74.8,913,1953,6.03,75.2
1573650545,77.9,74.8,917,1953,6.03,75.1
1573650605,77.8,74.8,913,1952,6.03,75.2
1573650665,77.9,74.8,911,1953,6.03,75.1
1573650725,77.9,74.8,909,1952,6.03,75.1
1573650785,77.9,75,356,1952,6.03,75.1
1573650845,77.9,75.1,906,1952,6.03,75.1
1573650905,77.9,74.9,906,1952,6.03,75.1
1573650965,77.9,75.1,900,1953,6.03,75.1
1573651025,78,75.1,899,1952,6.03,75.1
1573651085,77.9,75.2,900,1952,6.03,75.1
1573651145,77.9,75.2,899,1952,6.03,75.1
1573651205,77.9,75.4,902,1952,6.03,75.1
1573651265,77.9,75.3,911,1952,6.03,75.2
1573651325,78,75.3,912,1952,6.03,75.1
1573651385,78,75.3,919,1950,6.03,75.1
1573651445,78,75.3,921,1952,6.03,75.1
1573651505,78,75.3,926,1952,6.03,75.1
1573651565,78,75.3,939,1952,6.03,75.1
1573651625,78,75.4,942,1950,6.03,75.1
1573651685,78,75.4,949,1950,6.03,75.1
1573651745,78,75.4,948,1950,6.03,75.1
1573651805,78,75.5,955,1952,6.03,75.1
1573651865,78,75.5,958,1950,6.03,75.1
1573651925,78,75.5,955,1950,6.03,75.1
1573651985,78,75.5,954,1950,6.03,75.2
1573652045,77.9,75.6,956,1950,6.03,75.1
1573652105,77.9,75.6,952,1952,6.03,75
1573652165,77.9,75.7,952,1950,6.03,75
1573652225,77.9,75.6,958,1950,6.03,75
1573652285,77.9,75.7,958,1949,6.03,75
1573652345,77.9,75.8,957,1950,6.03,75
1573652405,77.8,75.8,962,1949,6.03,75
1573652465,77.9,75.8,968,1950,6.03,75
1573652525,77.9,75.7,971,1949,6.03,75
1573652585,77.9,75.7,969,1949,6.03,75
1573652645,77.9,75.5,941,1949,6.03,75
1573652705,77.9,75.4,977,1949,6.03,75
1573652765,77.9,75.4,978,1950,6.03,75
1573652825,77.9,75.4,984,1949,6.03,75
1573652885,77.9,75.5,976,1950,6.03,75
1573652945,77.9,75.6,986,1948,6.03,75
1573653005,77.9,75.7,992,1949,6.03,75
1573653065,77.9,75.7,999,1949,6.04,75
1573653125,77.9,75.6,1004,1949,6.04,75
1573653185,77.9,75.8,1007,1948,6.04,75
1573653245,77.9,75.6,1011,1949,6.04,75
1573653305,77.9,75.7,1011,1948,6.04,75
1573653365,77.9,75.8,1014,1949,6.04,75
1573653425,77.9,75.8,1015,1948,6.04,75
1573653485,77.9,75.8,1020,1947,6.04,75
1573653545,77.9,75.8,1022,1948,6.04,75
1573653605,77.9,75.9,710,1948,6.04,75
1573653665,77.9,76,1025,1948,6.04,75
1573653726,77.9,76.1,1029,1948,6.04,75
1573653785,77.9,76,1035,1948,6.04,75
1573653845,77.9,75.9,1038,1948,6.04,75
1573653905,77.9,75.9,1042,1948,6.04,75
1573653965,78,75.8,1047,1948,6.04,75
1573654025,78,75.8,1050,1948,6.04,75
1573654085,78,75.9,1057,1948,6.04,75
1573654145,78,76,1059,1947,6.04,75
1573654205,78,75.9,1062,1947,6.04,75
1573654265,78,76,1065,1947,6.04,75
1573654325,78,76,1063,1947,6.04,75
1573654385,78,76.1,1072,1947,6.04,75
1573654445,78,76.1,1070,1947,6.04,75
1573654505,78,76.3,1074,1947,6.04,75
1573654565,78,76.2,1073,1948,6.04,75
1573654625,78,76.3,1069,1946,6.04,75
1573654685,78,76.3,1069,1946,6.04,75
1573654745,78.1,76.3,1071,1947,6.04,75
1573654805,78,75.9,1075,1946,6.04,74.9
1573654865,78,75.9,1073,1947,6.04,74.8
1573654925,78,76,1073,1946,6.04,74.8
1573654985,78,75.7,1078,1946,6.04,74.8
1573655045,78,75.7,1082,1947,6.04,74.8
1573655105,78,75.8,1088,1947,6.04,74.8
1573655165,78.1,75.8,1091,1946,6.04,74.8
1573655225,78.1,76,1092,1946,6.04,74.8
1573655285,78.1,76.1,1094,1945,6.04,74.8
1573655345,78.1,76.2,1095,1946,6.04,74.8
1573655405,78.1,76.2,1098,1946,6.04,74.8
1573655465,78.2,76.2,1095,1945,6.04,74.8
1573655525,78.2,76.2,1091,1946,6.04,74.8
1573655585,78.2,76.2,1087,1945,6.04,74.8
1573655645,78.2,76.2,1092,1945,6.04,74.8
1573655705,78.3,76.1,1092,1945,6.05,74.8
1573655765,78.3,76.2,1093,1945,6.04,74.8
1573655825,78.3,76.3,1095,1943,6.04,74.8
1573655885,78.3,76.3,1095,1945,6.04,74.8
1573655945,78.3,76.3,1095,1946,6.04,74.8
1573656005,78.3,76.3,1099,1945,6.04,74.8
1573656065,78.3,76.2,1104,1945,6.04,74.8
1573656125,78,72.7,1105,1945,6.04,74.8
1573656185,77.5,69.4,1104,1945,6.04,74.8
1573656245,76.8,68.5,1094,1943,6.04,74.8
1573656305,76,68.5,1054,1943,6.04,74.8
1573656365,75.4,69.3,1001,1943,6.04,74.8
1573656425,75.3,72.6,899,1943,6.04,74.8
1573656485,75.5,73.4,844,1943,6.04,74.8
1573656545,75.7,74.1,814,1943,6.04,74.8
1573656605,75.9,76.4,991,1945,6.04,74.8
1573656665,76.1,76.5,979,1943,6.04,74.8
1573656725,76.2,76.7,972,1945,6.04,74.8
1573656785,76.2,76.7,969,1943,6.04,74.8
1573656845,76.2,73.6,808,1945,6.04,74.8
1573656905,76.3,73.8,824,1943,6.04,74.8
1573656965,76.4,73.7,832,1945,6.04,74.8
1573657025,76.5,73.7,836,1945,6.04,74.8
1573657085,76.6,73.6,840,1943,6.04,74.8
1573657145,76.6,73.9,846,1943,6.04,74.8
1573657205,76.6,74,851,1943,6.04,74.8
1573657265,76.6,74.3,850,1943,6.04,74.8
1573657325,76.6,74.4,850,1943,6.04,74.8
1573657385,76.7,74.5,849,1942,6.04,74.8
1573657445,76.7,74.5,854,1943,6.04,74.6
1573657505,76.7,74.7,855,1943,6.04,74.6
1573657565,76.7,74.7,855,1943,6.04,74.6
1573657625,76.8,74.8,849,1942,6.05,74.6
1573657685,76.8,74.9,850,1942,6.05,74.6
1573657745,76.8,74.8,855,1942,6.05,74.6
1573657805,76.8,74.8,858,1942,6.05,74.6
1573657865,76.8,74.8,858,1943,6.05,74.6
1573657925,76.8,74.7,859,1942,6.05,74.6
1573657985,76.9,74.8,865,1943,6.05,74.6
1573658045,77,75,871,1942,6.05,74.6
1573658105,77,75.1,879,1941,6.05,74.6
1573658165,77,74.7,894,1942,6.05,74.6
1573658225,77,74.6,908,1942,6.05,74.6
1573658285,77,74.6,905,1942,6.05,74.6
1573658345,77,74.9,906,1941,6.05,74.6
1573658405,77,74.7,919,1942,6.05,74.6
1573658465,77,74.8,923,1942,6.05,74.6
1573658525,77,74.8,936,1942,6.05,74.6
1573658585,77,74.7,938,1942,6.05,74.6
1573658645,77,74.6,936,1941,6.05,74.6
1573658705,76.9,74.5,938,1941,6.05,74.6
1573658765,76.9,74.5,938,1940,6.05,74.6
1573658825,76.8,74.9,953,1939,6.05,74.6
1573658885,76.7,75.6,954,1938,6.05,74.6
